10714,Ganglioside GT1b (d18:1/25:0),CCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@]5(C[C@H](O)[C@@H](NC(C)=O)C(O5)[C@H](O)[C@H](O)CO)C(O)=O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)\C=C\CCCCCCCCCCCCC
10715,Ganglioside GT1b (d18:1/26:0),CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@]5(C[C@H](O)[C@@H](NC(C)=O)C(O5)[C@H](O)[C@H](O)CO)C(O)=O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)\C=C\CCCCCCCCCCCCC
10716,Ganglioside GT1b (d18:1/26:1(17Z)),CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@]5(C[C@H](O)[C@@H](NC(C)=O)C(O5)[C@H](O)[C@H](O)CO)C(O)=O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC
10717,Ganglioside GT1c (d18:0/12:0),CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCC
10718,Ganglioside GT1c (d18:0/14:0),CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCC
10719,Ganglioside GT1c (d18:0/16:0),CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCCCC
10720,Ganglioside GT1c (d18:0/18:0),CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CCCCCCCCCCCCCCC
10721,Ganglioside GT1c (d18:0/18:1(11Z)),CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCC\C=C/CCCCCC
10722,Ganglioside GT1c (d18:0/18:1(9Z)),CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCC\C=C/CCCCCCCC
10723,Ganglioside GT1c (d18:0/20:0),CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CCCCCCCCCCCCCCC
10724,Ganglioside GT1c (d18:0/22:0),CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CCCCCCCCCCCCCCC
10725,Ganglioside GT1c (d18:0/22:1(13Z)),CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCC\C=C/CCCCCCCC
10726,Ganglioside GT1c (d18:0/23:0),CCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CCCCCCCCCCCCCCC
10727,Ganglioside GT1c (d18:0/24:0),CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CCCCCCCCCCCCCCC
10728,Ganglioside GT1c (d18:0/24:1(15Z)),CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC
10729,Ganglioside GT1c (d18:0/25:0),CCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CCCCCCCCCCCCCCC
10730,Ganglioside GT1c (d18:0/26:0),CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CCCCCCCCCCCCCCC
10731,Ganglioside GT1c (d18:0/26:1(17Z)),CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCCCC\C=C/CCCCCCCC
10732,Ganglioside GT1c (d18:1/12:0),[H][C@@](O)(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]1([H])[C@@]([H])(O)[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@@]([H])(OC[C@]([H])(NC(=O)CCCCCCCCCCC)[C@]([H])(O)C=CCCCCCCCCCCCCC)[C@]([H])(O)[C@@]2([H])O)O[C@]([H])(CO)[C@]1([H])O[C@]1([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@@]1([H])CC(C)=O)C(O)=O)C(O)=O)C(O)=O
10733,Ganglioside GT1c (d18:1/14:0),[H][C@@](O)(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]1([H])[C@@]([H])(O)[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@@]([H])(OC[C@]([H])(NC(=O)CCCCCCCCCCCCC)[C@]([H])(O)C=CCCCCCCCCCCCCC)[C@]([H])(O)[C@@]2([H])O)O[C@]([H])(CO)[C@]1([H])O[C@]1([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@@]1([H])CC(C)=O)C(O)=O)C(O)=O)C(O)=O
10734,Ganglioside GT1c (d18:1/16:0),CCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)\C=C\CCCCCCCCCCCCC
10735,Ganglioside GT1c (d18:1/18:0),CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)\C=C\CCCCCCCCCCCCC
10736,Ganglioside GT1c (d18:1/18:1(11Z)),CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCC\C=C/CCCCCC
10737,Ganglioside GT1c (d18:1/18:1(9Z)),CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCC\C=C/CCCCCCCC
10738,Ganglioside GT1c (d18:1/20:0),CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)\C=C\CCCCCCCCCCCCC
10739,Ganglioside GT1c (d18:1/22:0),[H][C@@](O)(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]1([H])[C@@]([H])(O)[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@@]([H])(OC[C@]([H])(NC(=O)CCCCCCCCCCCCCCCCCCCCC)[C@]([H])(O)C=CCCCCCCCCCCCCC)[C@]([H])(O)[C@@]2([H])O)O[C@]([H])(CO)[C@]1([H])O[C@]1([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@@]1([H])CC(C)=O)C(O)=O)C(O)=O)C(O)=O
10740,Ganglioside GT1c (d18:1/22:1(13Z)),CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCC\C=C/CCCCCCCC
10741,Ganglioside GT1c (d18:1/23:0),[H][C@@](O)(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]1([H])[C@@]([H])(O)[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@@]([H])(OC[C@]([H])(NC(=O)CCCCCCCCCCCCCCCCCCCCCC)[C@]([H])(O)C=CCCCCCCCCCCCCC)[C@]([H])(O)[C@@]2([H])O)O[C@]([H])(CO)[C@]1([H])O[C@]1([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@@]1([H])CC(C)=O)C(O)=O)C(O)=O)C(O)=O
10742,Ganglioside GT1c (d18:1/24:0),[H][C@@](O)(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]1([H])[C@@]([H])(O)[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@@]([H])(OC[C@]([H])(NC(=O)CCCCCCCCCCCCCCCCCCCCCCC)[C@]([H])(O)C=CCCCCCCCCCCCCC)[C@]([H])(O)[C@@]2([H])O)O[C@]([H])(CO)[C@]1([H])O[C@]1([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@@]1([H])CC(C)=O)C(O)=O)C(O)=O)C(O)=O
10743,Ganglioside GT1c (d18:1/24:1(15Z)),CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)C(O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC
10744,Ganglioside GT1c (d18:1/25:0),[H][C@@](O)(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]1([H])[C@@]([H])(O)[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@@]([H])(OC[C@]([H])(NC(=O)CCCCCCCCCCCCCCCCCCCCCCCC)[C@]([H])(O)C=CCCCCCCCCCCCCC)[C@]([H])(O)[C@@]2([H])O)O[C@]([H])(CO)[C@]1([H])O[C@]1([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@@]1([H])CC(C)=O)C(O)=O)C(O)=O)C(O)=O
10745,Ganglioside GT1c (d18:1/26:0),[H][C@@](O)(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]([H])(CO)[C@@]([H])(O)C1O[C@@](C[C@]([H])(O)[C@@]1([H])NC(C)=O)(O[C@]1([H])[C@@]([H])(O)[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@@]([H])(OC[C@]([H])(NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC)[C@]([H])(O)C=CCCCCCCCCCCCCC)[C@]([H])(O)[C@@]2([H])O)O[C@]([H])(CO)[C@]1([H])O[C@]1([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@@]1([H])CC(C)=O)C(O)=O)C(O)=O)C(O)=O
